row_id,source_sha256,source_page,source_column,table_row,source_bbox,verified_name,verified_category,review_method,review_note,name_ambiguous,candidate_name_readings,evidence_references
4d453e84b230b7469b7d7558,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,4,15,"[428.04, 346.11, 636.99, 362.04]",Moushuni,BC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
2f10648ea865291ad4210531,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,5,15,"[636.95, 345.73, 818.71, 361.59]",Moushuni,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
97e808150bffc2356023273b,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,4,17,"[428.13, 378.08, 637.07, 394.53]",Muriganga-I,SC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
549d9d4b1d06594ca5b72be3,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,5,17,"[637.03, 377.68, 818.78, 394.06]",Muriganga-I,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
72ec71cbde1eb5b974814d88,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,4,18,"[428.18, 394.06, 637.11, 410.52]",Muriganga-II,SC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
f137e56d40fa3dc4ad3c91a5,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,5,18,"[637.07, 393.66, 818.82, 410.05]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
5725785c2303c13b62a816a6,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,4,19,"[428.22, 410.05, 637.15, 426.51]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
b97563548a0e8dc584ecd0eb,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,5,19,"[637.11, 409.63, 818.85, 426.03]",Dhaspara Sumatinagar-I,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
3f2916b53c1c54775a446a32,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,4,20,"[428.27, 426.03, 637.19, 442.51]",Dhaspara Sumatinagar-II,SC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
103fb99bf2473bcaec1a61fc,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,5,20,"[637.15, 425.61, 818.89, 442.01]",Dhaspara Sumatinagar-II,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
38c56497a6d89bd7d1f33924,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,4,21,"[428.31, 442.01, 637.23, 458.5]",Rudranagar,BC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
74ac119368a6299d23f1c913,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,5,21,"[637.19, 441.58, 818.92, 458.0]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
eb5b3f8b1c09f7fc446a0301,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,4,22,"[428.35, 458.0, 637.27, 474.49]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
394d8243ec7680bb73480d09,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,5,22,"[637.23, 457.56, 818.96, 473.98]",Ganga Sagore,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
9af8ffb2c27b0e7f4cee6e7f,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,4,23,"[428.4, 473.98, 637.31, 490.48]",Dhablat,SC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
0f1355ab4194b05857211f40,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,4,5,23,"[637.27, 473.53, 819.0, 489.96]",Dhablat,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
feb01e68c484a396b51e18b0,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,2,"[426.81, 135.47, 636.35, 152.27]",Ramkishore,SC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
ea35a81fcac4c09143aced4d,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,2,"[636.34, 135.24, 817.89, 152.0]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
199282979f4852762ae469a6,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,3,"[426.82, 152.0, 636.34, 168.3]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
1a07703099aafeeb47f86696,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,3,"[636.34, 151.78, 817.87, 168.04]",Rajarampur,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
b2e272db7c2c975f63c8a49a,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,4,"[426.83, 168.04, 636.34, 184.33]",Iswaripur,SC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
7a765f6aa91e7620233a0a4d,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,4,"[636.33, 167.81, 817.85, 184.07]",Iswaripur,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
3176bb5dc6a8c262f6b829a8,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,5,"[426.84, 184.07, 636.33, 200.86]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
a9229e5bd490280034460a52,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,5,"[636.33, 183.84, 817.83, 200.6]",Gazipur,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
787c5f1a6ee7754dc127f6d9,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,6,"[426.85, 200.6, 636.33, 216.38]",Kamarchak,BC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
b37ef13ae2ccea6869237428,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,6,"[636.32, 200.37, 817.81, 216.12]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
8421bd7e05ab334b895bf623,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,7,"[426.86, 216.12, 636.32, 232.41]",Kulpi,SC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
4fb44382aeb16b429bacd408,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,7,"[636.31, 215.9, 817.79, 232.15]",Kulpi,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
5116da59296faac85be68433,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,8,"[426.87, 232.15, 636.31, 248.43]",Chandipur,SC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
48cdba06e1d0c6556b5b13a7,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,8,"[636.31, 231.92, 817.77, 248.17]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
d7febf49e9da9eaed4c1962a,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,9,"[426.88, 248.17, 636.31, 264.95]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
511f35e6275088bbbfff57d6,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,9,"[636.3, 247.94, 817.75, 264.69]",Dhola,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
c322128e6d87d943de788c22,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,10,"[426.89, 264.69, 636.3, 280.96]",Belpukur,BC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
3b4df3bb09dfb87828e7e4fe,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,10,"[636.29, 264.46, 817.73, 280.7]",Belpukur,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
3bd95db576672da7a3569e47,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,11,"[426.89, 280.7, 636.29, 296.98]",Keoratala,SC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
1657b558b468b592690357b4,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,11,"[636.29, 280.47, 817.7, 296.72]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
35be4539f4fa90082aaa3c61,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,12,"[426.9, 296.72, 636.29, 312.99]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
c15b8d85ee2682894daa0689,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,12,"[636.28, 296.49, 817.68, 312.73]",Baburmahal,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
d978a1db46efbec7700718b5,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,14,"[426.92, 328.74, 636.27, 345.0]",Debipur,SC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
2dda9ef3746104cedc7a2187,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,14,"[636.27, 328.51, 817.64, 344.74]",Debipur,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
806a87d29ca43c8825bd83f4,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,15,"[426.93, 344.74, 636.27, 361.01]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
991b070e8dfe18d8625dfd2d,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,15,"[636.26, 344.51, 817.62, 360.75]",Nalua,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
43a53d4726f3ac5c501fef9a,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,16,"[426.94, 360.75, 636.26, 377.01]",Krishna Chandrapur,BC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
02298cb07e8d8607be632801,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,16,"[636.25, 360.52, 817.6, 376.75]",,,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
ce3fb43f232ba01d2d21a4be,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,17,"[426.95, 376.75, 636.25, 393.01]",Abad Bhagabanpur,SC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
606eb9dbae70570e0fa119b3,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,17,"[636.25, 376.52, 817.58, 392.75]",Abad Bhagabanpur,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
6a7d21908a16fb3c74eb4fe3,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,4,18,"[426.96, 392.75, 636.25, 409.01]",Mathurapur Paschim,BC,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
d8d564bdab0fb5e839366390,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,5,5,18,"[636.24, 392.52, 817.56, 408.74]",Mathurapur Paschim,women,full_source_visual_agent_review,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,False,,"[{""path"": ""data/wb/derived/office_native/s24_head_independent_audit.json"", ""sha256"": ""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]"
