row_id,source_path,source_sha256,source_page,source_table,source_table_row,source_bbox,source_coordinate_system,raw_cells,state,district,year,tier,office,source_gp_serial,source_gp_key,gram_panchayat,local_body_name,block,name_raw,reservation_code_raw,reservation,caste_reservation,woman_reserved,source_list_scope,review_status,quality_flags,visual_review_path,visual_review_sha256,visual_review_method
a3bd2d5bde329416bd19,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,5,"[85.34400000000001, 149.77999999999997, 468.09999000000005, 165.26]","PDF points, top-left origin","[""174"", ""Sarati"", """", ""SC"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,174,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:174,Sarati,Sarati,,Sarati,SC,SC,SC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
5d89bea8bb966ff5a195,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,6,"[85.34400000000001, 165.26, 468.09999000000005, 180.7399949999999]","PDF points, top-left origin","[""175"", ""Kanchrapara"", """", """", """", ""Women"", """"]",West Bengal,Nadia,2013,gp_head,pradhan,175,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:175,Kanchrapara,Kanchrapara,,Kanchrapara,Women,W,UR,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
ea81da637f4eabe2cacd,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,7,"[85.34400000000001, 180.7399949999999, 468.09999000000005, 196.21999999999994]","PDF points, top-left origin","[""176"", ""Hingnara"", """", ""SCW"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,176,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:176,Hingnara,Hingnara,,Hingnara,SCW,SCW,SC,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
b622c273447b965e783d,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,8,"[85.34400000000001, 196.21999999999994, 468.09999000000005, 211.81999999999994]","PDF points, top-left origin","[""177"", ""Dewli"", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_head,pradhan,177,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:177,Dewli,Dewli,,Dewli,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
546bb9fa739e4a21e4b3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,9,"[85.34400000000001, 211.81999999999994, 468.09999000000005, 227.299995]","PDF points, top-left origin","[""178"", ""Kastodanga-II"", """", """", """", ""Women"", """"]",West Bengal,Nadia,2013,gp_head,pradhan,178,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:178,Kastodanga-II,Kastodanga-II,,Kastodanga-II,Women,W,UR,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
6385079002ac05fb31d3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,10,"[85.34400000000001, 227.299995, 468.09999000000005, 242.77999999999997]","PDF points, top-left origin","[""179"", ""Kastodanga-I"", """", """", ""OBC"", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,179,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:179,Kastodanga-I,Kastodanga-I,,Kastodanga-I,OBC,OBC,OBC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
bd17ec78176ba87a4614,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,11,"[85.34400000000001, 242.77999999999997, 468.09999000000005, 258.26001]","PDF points, top-left origin","[""180"", ""Mollabelia"", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_head,pradhan,180,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:180,Mollabelia,Mollabelia,,Mollabelia,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
7f48205d7be582ad81c9,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,12,"[85.34400000000001, 258.26001, 468.09999000000005, 273.7399949999999]","PDF points, top-left origin","[""181"", ""Birohi-II"", """", """", """", ""Women"", """"]",West Bengal,Nadia,2013,gp_head,pradhan,181,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:181,Birohi-II,Birohi-II,,Birohi-II,Women,W,UR,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
bc517758d8076df8da61,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,13,"[85.34400000000001, 273.7399949999999, 468.09999000000005, 289.249995]","PDF points, top-left origin","[""182"", ""Birohi-I"", """", ""SCW"", """", """", """"]",West Bengal,Nadia,2013,gp_head,pradhan,182,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:182,Birohi-I,Birohi-I,,Birohi-I,SCW,SCW,SC,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
e7fdd5a5b570a210f82f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,14,"[85.34400000000001, 289.249995, 468.09999000000005, 304.8499949999999]","PDF points, top-left origin","[""183"", ""Haringhata-I"", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_head,pradhan,183,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:183,Haringhata-I,Haringhata-I,,Haringhata-I,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
93e09e30043522e66c13,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,15,"[85.34400000000001, 304.8499949999999, 468.09999000000005, 320.33000999999996]","PDF points, top-left origin","[""184"", ""Haringhata-II"", """", """", """", ""Women"", """"]",West Bengal,Nadia,2013,gp_head,pradhan,184,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:184,Haringhata-II,Haringhata-II,,Haringhata-II,Women,W,UR,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
2c463ad2d68bbf82f6f7,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,16,"[85.34400000000001, 320.33000999999996, 468.09999000000005, 335.80999499999996]","PDF points, top-left origin","[""185"", ""Fatepur"", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_head,pradhan,185,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:185,Fatepur,Fatepur,,Fatepur,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
37175a2e48f71e5fcf82,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,17,"[85.34400000000001, 335.80999499999996, 468.09999000000005, 351.289995]","PDF points, top-left origin","[""186"", ""Nagarukhra-I"", """", """", """", ""Women"", """"]",West Bengal,Nadia,2013,gp_head,pradhan,186,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:186,Nagarukhra-I,Nagarukhra-I,,Nagarukhra-I,Women,W,UR,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
98eb849cefa3130985b4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,62,0,18,"[85.34400000000001, 351.289995, 468.09999000000005, 366.7700099999999]","PDF points, top-left origin","[""187"", ""Nagarukhra-II"", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_head,pradhan,187,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:187,Nagarukhra-II,Nagarukhra-II,,Nagarukhra-II,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
7088d7a3a43c2909aa45,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,2,"[68.424, 137.41999999999996, 488.49998999999997, 152.89999999999998]","PDF points, top-left origin","[""1"", ""Dhoradaha-I"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,1,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:1,Dhoradaha-I,Dhoradaha-I,,Dhoradaha-I,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
7b9466d19ed265b0bc9f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,3,"[68.424, 152.89999999999998, 488.49998999999997, 168.379995]","PDF points, top-left origin","[""2"", ""Dhoradaha-II"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,2,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:2,Dhoradaha-II,Dhoradaha-II,,Dhoradaha-II,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
6c27de20be3d32d61b6e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,4,"[68.424, 168.379995, 488.49998999999997, 183.8599999999999]","PDF points, top-left origin","[""3"", ""Natidanga-I"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,3,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:3,Natidanga-I,Natidanga-I,,Natidanga-I,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
439eb0cd8022cb75bb42,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,5,"[68.424, 183.8599999999999, 488.49998999999997, 199.45999999999992]","PDF points, top-left origin","[""4"", ""Natidanga-II"", """", ""SC"", """", """", """", """"]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,4,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:4,Natidanga-II,Natidanga-II,,Natidanga-II,SC,SC,SC,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
929ed22ac806da2eaab6,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,6,"[68.424, 199.45999999999992, 488.49998999999997, 214.93999499999995]","PDF points, top-left origin","[""5"", ""Rahamatpur"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,5,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:5,Rahamatpur,Rahamatpur,,Rahamatpur,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
b19d927dc36478d6fcf6,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,7,"[68.424, 214.93999499999995, 488.49998999999997, 230.41999999999996]","PDF points, top-left origin","[""6"", ""Karimpur-I"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,6,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:6,Karimpur-I,Karimpur-I,,Karimpur-I,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
8ac2b2654ad8aea7f2ad,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,8,"[68.424, 230.41999999999996, 488.49998999999997, 245.89999999999998]","PDF points, top-left origin","[""7"", ""Karimpur-II"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,7,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:7,Karimpur-II,Karimpur-II,,Karimpur-II,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
5c14095c3d794473bde2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,9,"[68.424, 245.89999999999998, 488.49998999999997, 261.38001]","PDF points, top-left origin","[""8"", ""Jamsherpur"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,8,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:8,Jamsherpur,Jamsherpur,,Jamsherpur,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
3b57796cbdd5409c1e83,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,10,"[68.424, 261.38001, 488.49998999999997, 276.8599949999999]","PDF points, top-left origin","[""9"", ""Harekrishnapur"", """", """", ""OBCW"", """", """", """"]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,9,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:9,Harekrishnapur,Harekrishnapur,,Harekrishnapur,OBCW,OBCW,OBC,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
a8f5800309ab018c23a0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,11,"[68.424, 276.8599949999999, 488.49998999999997, 292.4900099999999]","PDF points, top-left origin","[""10"", ""Madhugari"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,10,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:10,Madhugari,Madhugari,,Madhugari,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
004df4628f6616934279,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,12,"[68.424, 292.4900099999999, 488.49998999999997, 307.9699949999999]","PDF points, top-left origin","[""11"", ""Hogalberia"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,11,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:11,Hogalberia,Hogalberia,,Hogalberia,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
18b562b0f5f3c5a94336,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,13,"[68.424, 307.9699949999999, 488.49998999999997, 323.45000999999996]","PDF points, top-left origin","[""12"", ""Shikarpur"", ""ST"", """", """", """", """", """"]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,12,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:12,Shikarpur,Shikarpur,,Shikarpur,ST,ST,ST,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
655285fe22593ca06644,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,14,"[68.424, 323.45000999999996, 488.49998999999997, 338.92999499999996]","PDF points, top-left origin","[""13"", ""Pipulberia"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,13,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:13,Pipulberia,Pipulberia,,Pipulberia,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
96161c6c965aa6bbb89b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,15,"[68.424, 338.92999499999996, 488.49998999999997, 354.409995]","PDF points, top-left origin","[""14"", ""Murutia"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,14,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:14,Murutia,Murutia,,Murutia,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
fe609c35ae60a7f77d39,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,16,"[68.424, 354.409995, 488.49998999999997, 369.89000999999996]","PDF points, top-left origin","[""15"", ""Narayanpur-I"", """", """", ""OBCW"", """", """", """"]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,15,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:15,Narayanpur-I,Narayanpur-I,,Narayanpur-I,OBCW,OBCW,OBC,1,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
3473eb0eff0cefa0106e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,17,"[68.424, 369.89000999999996, 488.49998999999997, 385.49001]","PDF points, top-left origin","[""16"", ""Narayanpur-II"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,16,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:16,Narayanpur-II,Narayanpur-II,,Narayanpur-II,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
fc080543560573158de2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,0,18,"[68.424, 385.49001, 488.49998999999997, 400.969995]","PDF points, top-left origin","[""17"", ""Nandanpur"", """", """", """", """", """", ""UR""]",West Bengal,Nadia,2013,gp_deputy_head,upa_pradhan,17,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43:17,Nandanpur,Nandanpur,,Nandanpur,UR,UR,UR,0,complete_office_synopsis_with_explicit_UR,full_source_visual_review_single_assistant,block_unstated,data/wb/derived/nadia_2013_handbook/full_office_visual_audit.json,9fa81bb5b3696b27f851ec8c0a9871dbcbd2ced62fde42043a8b56bbd2b97d30,single_assistant_nonblinded_source_visual_audit
