source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,raw_cells,district,reference_kind,document_reference_year,record_kind,review_status
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,17,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Memari-II"", ""46165"", ""43033"", ""89198"", ""1931"", ""86332"", ""2866"", ""3.21"", null, null, ""84920"", ""4278""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,18,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Raina-I"", ""56907"", ""53731"", ""110638"", ""2293"", ""106916"", ""3722"", ""3.36"", null, null, ""103189"", ""7449""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,19,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Raina-II"", ""47956"", ""44816"", ""92772"", ""2006"", ""90161"", ""2611"", ""2.81"", null, null, ""88274"", ""4498""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,20,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[""RUPAGRUD"", ""Andal"", ""65021"", ""52324"", ""117345"", ""4085"", ""105844"", ""11501"", ""9.80"", null, null, ""102601"", ""14744""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,21,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Durgapur-Faridpur"", ""35680"", ""30289"", ""65969"", ""2614"", ""61949"", ""4020"", ""6.09"", null, null, ""59162"", ""6807""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,22,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Galsi-I"", ""56701"", ""52039"", ""108740"", ""2391"", ""105017"", ""3723"", ""3.42"", null, null, ""101011"", ""7729""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,23,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Kanksa"", ""53252"", ""47586"", ""100838"", ""3560"", ""96280"", ""4558"", ""4.52"", null, null, ""93602"", ""7236""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,24,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Pandabeswar"", ""50628"", ""40124"", ""90752"", ""4093"", ""81694"", ""9058"", ""9.98"", null, null, ""79440"", ""11312""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,25,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[""ANLAK"", ""Kalna-I"", ""63392"", ""57174"", ""120566"", ""2769"", ""116683"", ""3883"", ""3.22"", null, null, ""113961"", ""6605""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,26,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Kalna-II"", ""50173"", ""45766"", ""95939"", ""1962"", ""93022"", ""2917"", ""3.04"", null, null, ""90736"", ""5203""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,27,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Monteswar"", ""70603"", ""66686"", ""137289"", ""4453"", ""131558"", ""5731"", ""4.17"", null, null, ""128510"", ""8779""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,28,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Purbasthali-I"", ""64332"", ""56613"", ""120945"", ""4408"", ""115353"", ""5592"", ""4.62"", null, null, ""113090"", ""7855""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,29,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Purbasthali-II"", ""62056"", ""54861"", ""116917"", ""3920"", ""111691"", ""5226"", ""4.47"", null, null, ""109620"", ""7297""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,30,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[""AWTAK"", ""Katwa-I"", ""52292"", ""48692"", ""100984"", ""2143"", ""97130"", ""3854"", ""3.82"", null, null, ""95018"", ""5966""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,31,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Katwa-II"", ""39606"", ""37452"", ""77058"", ""2886"", ""73592"", ""3466"", ""4.50"", null, null, ""71788"", ""5270""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,32,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Ketugram-I"", ""46611"", ""44207"", ""90818"", ""2748"", ""85843"", ""4975"", ""5.48"", null, null, ""83906"", ""6912""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,33,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Ketugram-II"", ""35850"", ""32719"", ""68569"", ""1893"", ""65775"", ""2794"", ""4.07"", null, null, ""63945"", ""4624""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,34,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[null, ""Mongalkote"", ""80907"", ""77413"", ""158320"", ""5055"", ""150077"", ""8243"", ""5.21"", null, null, ""146277"", ""12043""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,1,35,"[88.88059701492537, 127.76470588235294, 583.8694029850747, 575.625]","[""Total"", null, ""1645748"", ""1498431"", ""3144179"", ""91962"", ""3002294"", ""141885"", ""4.51"", null, null, ""2923743"", ""220436""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,2,1,"[94.5, 132.0, 121.5, 147.75]","[""Sub-""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,2,2,"[94.5, 132.0, 121.5, 147.75]","[""Division""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,3,1,"[338.25, 132.0, 372.75, 147.75]","[""et inclusio""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,3,2,"[338.25, 132.0, 372.75, 147.75]","[""in 2008""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,4,1,"[507.0, 132.0, 534.75, 147.75]","[""Net""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,4,2,"[507.0, 132.0, 534.75, 147.75]","[""Image""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,5,1,"[545.25, 132.0, 579.0, 147.75]","[""Net Non""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,5,2,"[545.25, 132.0, 579.0, 147.75]","[""Image""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,6,1,"[84.375, 604.125, 590.625, 640.125]","[""No. of Polling Stations\nhaving no. of Elector <700"", ""No. of Polling Stations having\nno. of Elector >=700 to <=900"", ""No. of Polling Stations having\nno. of Elector >=900 to <=1200"", ""No. of Polling Stations\nhaving no. of Elector >1200""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,11,6,2,"[84.375, 604.125, 590.625, 640.125]","[""462"", ""814"", ""1186"", ""723""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,1,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[""Sub-Division"", ""Block"", ""No. of Z. P.\nConstituencies"", """", ""Nature of reservation"", null, null, null, null, null, null, null, null, null, null, """"]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,2,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, null, null, """", ""SC"", null, null, """", """", ""ST"", null, null, """", """", ""Woman"", """"]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,3,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, null, null, ""SC"", null, """", ""Woman"", """", ""ST"", null, """", ""Woman"", """", null, ""(including"", null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,4,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, null, null, null, null, null, ""out of"", null, null, null, null, ""out of"", null, null, ""SC/ST"", null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,5,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, null, null, null, null, null, ""Total"", null, null, null, null, ""Total"", null, null, ""Women)"", null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,6,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[""ASANSOL"", ""Barabani"", ""2"", ""2"", null, """", null, null, """", null, """", null, null, """", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,7,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Jamuria"", ""2"", ""2"", null, ""1"", null, null, """", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,8,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Raniganj"", ""1"", """", null, """", null, null, """", null, """", null, null, """", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,9,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Salanpur"", ""2"", ""1"", null, ""1"", null, null, """", null, """", null, null, ""2"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,10,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[""BURDWAN\n(N)"", ""Ausgram-I"", ""2"", """", null, """", null, null, ""1"", null, ""1"", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,11,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Ausgram-II"", ""2"", """", null, """", null, null, ""1"", null, """", null, null, """", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,12,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Bhatar"", ""3"", """", null, """", null, null, """", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,13,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Burdwan-I"", ""3"", ""1"", null, """", null, null, """", null, """", null, null, """", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,14,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Burdwan-II"", ""2"", ""1"", null, """", null, null, """", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,15,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Galsi-II"", ""2"", """", null, """", null, null, """", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,16,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[""BURDWAN\n(S)"", ""Jamalpur"", ""3"", ""1"", null, ""1"", null, null, ""1"", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,17,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Khandaghosh"", ""2"", ""2"", null, ""1"", null, null, """", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,18,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Memari-I"", ""3"", ""2"", null, ""1"", null, null, """", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,19,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Memari-II"", ""2"", ""1"", null, """", null, null, """", null, """", null, null, """", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,20,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Raina-I"", ""2"", ""1"", null, """", null, null, """", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,21,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Raina-II"", ""2"", ""1"", null, """", null, null, """", null, """", null, null, """", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,22,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[""DURGAPUR"", ""Andal"", ""2"", """", null, """", null, null, """", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,23,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Durgapur-\nFaridpur"", ""2"", """", null, """", null, null, """", null, """", null, null, """", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,24,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Galsi-I"", ""2"", """", null, """", null, null, """", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,25,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Kanksa"", ""2"", ""1"", null, """", null, null, """", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,26,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Pandabeswar"", ""2"", """", null, """", null, null, ""2"", null, ""1"", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,27,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[""KALNA"", ""Kalna-I"", ""2"", ""1"", null, ""1"", null, null, """", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,28,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Kalna-II"", ""2"", """", null, """", null, null, """", null, """", null, null, ""1"", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,12,1,29,"[88.88028169014085, 122.76923076923077, 548.6145833333334, 608.625]","[null, ""Monteswar"", ""3"", ""2"", null, """", null, null, """", null, """", null, null, """", null, null]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
