row_id,record_kind,stage,state,district,year,block_printed,gram_panchayat,seat_no,constituency_area_raw,allocated_raw,raw_cells,caste_raw,women_raw,caste_reservation,woman_reserved,source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,quality_flags,review_status
cc9347d1af8eb2e6ec09,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Nabadwip The Schedule,Mayapur- Bamanpukur-I,6,"Mayapur-Bamanpukur-I/IV Mouza- Bamanpukur, J.L. No. 9 a) Bamanpukur Khaser Para, J.L. No. 9 b) Bamanpukur Uttar Halder Para, J.L. No. 9 c) Bamanpukur Majher Para, J.L. No. 9 d) Bamanpukur Bazar Para (Uttar), J.L. No. 9 e) Bamanpukur Bazar Para (Paschim), J.L. No. 9 f) Bamanpukur Taraknagar, J.L. No. 9 g) Bamanpukur Bazar Para (Purba), J.L. No. 9 Part No- 77/13 Mayapur-Bamanpukur-I/V Mouza- Bamanpukur, J.L. No. 9 a) Bamanpukur Hater Para, J.L. No. 9 b) Bamanpukur Bagan Para (Dakshin) J.L. No. 9 c) Bamanpukur Tanti Para, J.L. No. 9 d) Bamanpukur Uttar Para Dey Para, J.L. No. 9 Part No- 77/14","4
5
6
7","[""Mayapur-\nBamanpukur-I"", """", """", """", """", ""Mayapur-Bamanpukur-I/IV\nMouza- Bamanpukur, J.L. No. 9\na) Bamanpukur Khaser Para, J.L. No. 9\nb) Bamanpukur Uttar Halder Para,\nJ.L. No. 9\nc) Bamanpukur Majher Para, J.L. No. 9\nd) Bamanpukur Bazar Para (Uttar),\nJ.L. No. 9\ne) Bamanpukur Bazar Para (Paschim),\nJ.L. No. 9\nf) Bamanpukur Taraknagar, J.L. No. 9\ng) Bamanpukur Bazar Para (Purba),\nJ.L. No. 9\nPart No- 77/13\nMayapur-Bamanpukur-I/V\nMouza- Bamanpukur, J.L. No. 9\na) Bamanpukur Hater Para, J.L. No. 9\nb) Bamanpukur Bagan Para (Dakshin)\nJ.L. No. 9\nc) Bamanpukur Tanti Para, J.L. No. 9\nd) Bamanpukur Uttar Para Dey Para,\nJ.L. No. 9\nPart No- 77/14"", ""4\n5\n6\n7"", ""-\n-\n-\n-"", ""-\n5 – Women\n-\n-""]","-
-
-
-","-
5 – Women
-
-",UR,0,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,e5a749cd04b80ada822983e5805c8b76ac97eb083739de0842a618e6f93ce3e6,4,1,4,"[28.8984, 91.11324000000002, 771.216, 506.51879999999994]",gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch,needs_review
ae5c8d33256a0c2d0af6,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Nabadwip The Schedule,Mayapur- Bamanpukur-I,7,"Mayapur-Bamanpukur-I/IV Mouza- Bamanpukur, J.L. No. 9 a) Bamanpukur Khaser Para, J.L. No. 9 b) Bamanpukur Uttar Halder Para, J.L. No. 9 c) Bamanpukur Majher Para, J.L. No. 9 d) Bamanpukur Bazar Para (Uttar), J.L. No. 9 e) Bamanpukur Bazar Para (Paschim), J.L. No. 9 f) Bamanpukur Taraknagar, J.L. No. 9 g) Bamanpukur Bazar Para (Purba), J.L. No. 9 Part No- 77/13 Mayapur-Bamanpukur-I/V Mouza- Bamanpukur, J.L. No. 9 a) Bamanpukur Hater Para, J.L. No. 9 b) Bamanpukur Bagan Para (Dakshin) J.L. No. 9 c) Bamanpukur Tanti Para, J.L. No. 9 d) Bamanpukur Uttar Para Dey Para, J.L. No. 9 Part No- 77/14","4
5
6
7","[""Mayapur-\nBamanpukur-I"", """", """", """", """", ""Mayapur-Bamanpukur-I/IV\nMouza- Bamanpukur, J.L. No. 9\na) Bamanpukur Khaser Para, J.L. No. 9\nb) Bamanpukur Uttar Halder Para,\nJ.L. No. 9\nc) Bamanpukur Majher Para, J.L. No. 9\nd) Bamanpukur Bazar Para (Uttar),\nJ.L. No. 9\ne) Bamanpukur Bazar Para (Paschim),\nJ.L. No. 9\nf) Bamanpukur Taraknagar, J.L. No. 9\ng) Bamanpukur Bazar Para (Purba),\nJ.L. No. 9\nPart No- 77/13\nMayapur-Bamanpukur-I/V\nMouza- Bamanpukur, J.L. No. 9\na) Bamanpukur Hater Para, J.L. No. 9\nb) Bamanpukur Bagan Para (Dakshin)\nJ.L. No. 9\nc) Bamanpukur Tanti Para, J.L. No. 9\nd) Bamanpukur Uttar Para Dey Para,\nJ.L. No. 9\nPart No- 77/14"", ""4\n5\n6\n7"", ""-\n-\n-\n-"", ""-\n5 – Women\n-\n-""]","-
-
-
-","-
5 – Women
-
-",UR,0,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,e5a749cd04b80ada822983e5805c8b76ac97eb083739de0842a618e6f93ce3e6,4,1,4,"[28.8984, 91.11324000000002, 771.216, 506.51879999999994]",gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch,needs_review
d5091027d20e9fa49ab4,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Nabadwip The Schedule,Mayapur- Bamanpukur-I,8,"Mayapur-Bamanpukur-I/VI Mouza- Bamanpukur, J.L. No. 9 a) Bamanpukur Dakshin Para, J.L. No. 9 b) Bamanpukur Kazi Para, J.L. No. 9 c) Bamanpukur Vitarmath Para (Uttar), J.L. No. 9 d) Bamanpukur Vitarmath Para (Dakshin), J.L. No. 9 Part No- 77/15 Mayapur-Bamanpukur-I/VII Mouza- Sardanga, J.L. No. 11 a) Sardanga Purba Para, J.L. No. 11 b) Sardanga Majher Para, J.L. No. 11 Part No- 77/16 Mayapur-Bamanpukur-I/VIII Mouza- Sardanga, J.L. No. 11 Rajapur, J.L. No. 10 a) Sardanga Paschim Para, J.L. No. 11 b) Rajapur, J.L. No. 10 c) Sardanga Nazrul Palli, J.L. No. 11 Part No- 77/17","8
9
10
11","[""Mayapur-\nBamanpukur-I"", """", """", """", """", ""Mayapur-Bamanpukur-I/VI\nMouza- Bamanpukur, J.L. No. 9\na) Bamanpukur Dakshin Para, J.L. No. 9\nb) Bamanpukur Kazi Para, J.L. No. 9\nc) Bamanpukur Vitarmath Para (Uttar),\nJ.L. No. 9\nd) Bamanpukur Vitarmath Para (Dakshin),\nJ.L. No. 9\nPart No- 77/15\nMayapur-Bamanpukur-I/VII\nMouza- Sardanga, J.L. No. 11\na) Sardanga Purba Para, J.L. No. 11\nb) Sardanga Majher Para, J.L. No. 11\nPart No- 77/16\nMayapur-Bamanpukur-I/VIII\nMouza- Sardanga, J.L. No. 11\nRajapur, J.L. No. 10\na) Sardanga Paschim Para, J.L. No. 11\nb) Rajapur, J.L. No. 10\nc) Sardanga Nazrul Palli, J.L. No. 11\nPart No- 77/17"", ""8\n9\n10\n11"", ""-\n-\n10 – SC\n-"", ""8 – Women\n-\n-\n-""]","-
-
10 – SC
-","8 – Women
-
-
-",UR,1,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,e5a749cd04b80ada822983e5805c8b76ac97eb083739de0842a618e6f93ce3e6,5,1,4,"[28.8984, 91.11324000000002, 771.216, 506.51879999999994]",gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch,needs_review
cd8d27e8a5634d23a42e,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Nabadwip The Schedule,Mayapur- Bamanpukur-I,9,"Mayapur-Bamanpukur-I/VI Mouza- Bamanpukur, J.L. No. 9 a) Bamanpukur Dakshin Para, J.L. No. 9 b) Bamanpukur Kazi Para, J.L. No. 9 c) Bamanpukur Vitarmath Para (Uttar), J.L. No. 9 d) Bamanpukur Vitarmath Para (Dakshin), J.L. No. 9 Part No- 77/15 Mayapur-Bamanpukur-I/VII Mouza- Sardanga, J.L. No. 11 a) Sardanga Purba Para, J.L. No. 11 b) Sardanga Majher Para, J.L. No. 11 Part No- 77/16 Mayapur-Bamanpukur-I/VIII Mouza- Sardanga, J.L. No. 11 Rajapur, J.L. No. 10 a) Sardanga Paschim Para, J.L. No. 11 b) Rajapur, J.L. No. 10 c) Sardanga Nazrul Palli, J.L. No. 11 Part No- 77/17","8
9
10
11","[""Mayapur-\nBamanpukur-I"", """", """", """", """", ""Mayapur-Bamanpukur-I/VI\nMouza- Bamanpukur, J.L. No. 9\na) Bamanpukur Dakshin Para, J.L. No. 9\nb) Bamanpukur Kazi Para, J.L. No. 9\nc) Bamanpukur Vitarmath Para (Uttar),\nJ.L. No. 9\nd) Bamanpukur Vitarmath Para (Dakshin),\nJ.L. No. 9\nPart No- 77/15\nMayapur-Bamanpukur-I/VII\nMouza- Sardanga, J.L. No. 11\na) Sardanga Purba Para, J.L. No. 11\nb) Sardanga Majher Para, J.L. No. 11\nPart No- 77/16\nMayapur-Bamanpukur-I/VIII\nMouza- Sardanga, J.L. No. 11\nRajapur, J.L. No. 10\na) Sardanga Paschim Para, J.L. No. 11\nb) Rajapur, J.L. No. 10\nc) Sardanga Nazrul Palli, J.L. No. 11\nPart No- 77/17"", ""8\n9\n10\n11"", ""-\n-\n10 – SC\n-"", ""8 – Women\n-\n-\n-""]","-
-
10 – SC
-","8 – Women
-
-
-",UR,0,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,e5a749cd04b80ada822983e5805c8b76ac97eb083739de0842a618e6f93ce3e6,5,1,4,"[28.8984, 91.11324000000002, 771.216, 506.51879999999994]",gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch,needs_review
df46bfc0e3a0bd5b6ac6,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Nabadwip The Schedule,Mayapur- Bamanpukur-I,10,"Mayapur-Bamanpukur-I/VI Mouza- Bamanpukur, J.L. No. 9 a) Bamanpukur Dakshin Para, J.L. No. 9 b) Bamanpukur Kazi Para, J.L. No. 9 c) Bamanpukur Vitarmath Para (Uttar), J.L. No. 9 d) Bamanpukur Vitarmath Para (Dakshin), J.L. No. 9 Part No- 77/15 Mayapur-Bamanpukur-I/VII Mouza- Sardanga, J.L. No. 11 a) Sardanga Purba Para, J.L. No. 11 b) Sardanga Majher Para, J.L. No. 11 Part No- 77/16 Mayapur-Bamanpukur-I/VIII Mouza- Sardanga, J.L. No. 11 Rajapur, J.L. No. 10 a) Sardanga Paschim Para, J.L. No. 11 b) Rajapur, J.L. No. 10 c) Sardanga Nazrul Palli, J.L. No. 11 Part No- 77/17","8
9
10
11","[""Mayapur-\nBamanpukur-I"", """", """", """", """", ""Mayapur-Bamanpukur-I/VI\nMouza- Bamanpukur, J.L. No. 9\na) Bamanpukur Dakshin Para, J.L. No. 9\nb) Bamanpukur Kazi Para, J.L. No. 9\nc) Bamanpukur Vitarmath Para (Uttar),\nJ.L. No. 9\nd) Bamanpukur Vitarmath Para (Dakshin),\nJ.L. No. 9\nPart No- 77/15\nMayapur-Bamanpukur-I/VII\nMouza- Sardanga, J.L. No. 11\na) Sardanga Purba Para, J.L. No. 11\nb) Sardanga Majher Para, J.L. No. 11\nPart No- 77/16\nMayapur-Bamanpukur-I/VIII\nMouza- Sardanga, J.L. No. 11\nRajapur, J.L. No. 10\na) Sardanga Paschim Para, J.L. No. 11\nb) Rajapur, J.L. No. 10\nc) Sardanga Nazrul Palli, J.L. No. 11\nPart No- 77/17"", ""8\n9\n10\n11"", ""-\n-\n10 – SC\n-"", ""8 – Women\n-\n-\n-""]","-
-
10 – SC
-","8 – Women
-
-
-",SC,0,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,e5a749cd04b80ada822983e5805c8b76ac97eb083739de0842a618e6f93ce3e6,5,1,4,"[28.8984, 91.11324000000002, 771.216, 506.51879999999994]",gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch,needs_review
af88bf5eadd572511f53,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Nabadwip The Schedule,Mayapur- Bamanpukur-I,11,"Mayapur-Bamanpukur-I/VI Mouza- Bamanpukur, J.L. No. 9 a) Bamanpukur Dakshin Para, J.L. No. 9 b) Bamanpukur Kazi Para, J.L. No. 9 c) Bamanpukur Vitarmath Para (Uttar), J.L. No. 9 d) Bamanpukur Vitarmath Para (Dakshin), J.L. No. 9 Part No- 77/15 Mayapur-Bamanpukur-I/VII Mouza- Sardanga, J.L. No. 11 a) Sardanga Purba Para, J.L. No. 11 b) Sardanga Majher Para, J.L. No. 11 Part No- 77/16 Mayapur-Bamanpukur-I/VIII Mouza- Sardanga, J.L. No. 11 Rajapur, J.L. No. 10 a) Sardanga Paschim Para, J.L. No. 11 b) Rajapur, J.L. No. 10 c) Sardanga Nazrul Palli, J.L. No. 11 Part No- 77/17","8
9
10
11","[""Mayapur-\nBamanpukur-I"", """", """", """", """", ""Mayapur-Bamanpukur-I/VI\nMouza- Bamanpukur, J.L. No. 9\na) Bamanpukur Dakshin Para, J.L. No. 9\nb) Bamanpukur Kazi Para, J.L. No. 9\nc) Bamanpukur Vitarmath Para (Uttar),\nJ.L. No. 9\nd) Bamanpukur Vitarmath Para (Dakshin),\nJ.L. No. 9\nPart No- 77/15\nMayapur-Bamanpukur-I/VII\nMouza- Sardanga, J.L. No. 11\na) Sardanga Purba Para, J.L. No. 11\nb) Sardanga Majher Para, J.L. No. 11\nPart No- 77/16\nMayapur-Bamanpukur-I/VIII\nMouza- Sardanga, J.L. No. 11\nRajapur, J.L. No. 10\na) Sardanga Paschim Para, J.L. No. 11\nb) Rajapur, J.L. No. 10\nc) Sardanga Nazrul Palli, J.L. No. 11\nPart No- 77/17"", ""8\n9\n10\n11"", ""-\n-\n10 – SC\n-"", ""8 – Women\n-\n-\n-""]","-
-
10 – SC
-","8 – Women
-
-
-",UR,0,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,e5a749cd04b80ada822983e5805c8b76ac97eb083739de0842a618e6f93ce3e6,5,1,4,"[28.8984, 91.11324000000002, 771.216, 506.51879999999994]",gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch,needs_review
a259c3bfeef4e17ad986,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Nabadwip The Schedule,Mayapur- Bamanpukur-I,12,"Mayapur-Bamanpukur-I/IX Mouza- Mollapara, J.L. No. 13 Ghasighata, J.L. No.12 a) Mollapara Purba Para, J.L. No. 13 b) Mollapara Majher Para, J.L. No.13 c) Mollapara Mather Para, J.L. No. 12 Part No- 77/18 Mayapur-Bamanpukur-I/X Mouza- Mollapara, J.L. No. 13 a) Mollapara Dokane Para, J.L. No. 13 b) Mollapara Paschim Para, J.L. No.13 Part No- 77/19","12
13","[""Mayapur-\nBamanpukur-I"", """", """", """", """", ""Mayapur-Bamanpukur-I/IX\nMouza- Mollapara, J.L. No. 13\nGhasighata, J.L. No.12\na) Mollapara Purba Para, J.L. No. 13\nb) Mollapara Majher Para, J.L. No.13\nc) Mollapara Mather Para, J.L. No. 12\nPart No- 77/18\nMayapur-Bamanpukur-I/X\nMouza- Mollapara, J.L. No. 13\na) Mollapara Dokane Para, J.L. No. 13\nb) Mollapara Paschim Para, J.L. No.13\nPart No- 77/19"", ""12\n13"", ""-\n-"", ""12 -Women\n-""]","-
-","12 -Women
-",UR,1,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,e5a749cd04b80ada822983e5805c8b76ac97eb083739de0842a618e6f93ce3e6,6,1,4,"[28.8984, 117.09096, 771.216, 441.60360000000003]",gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch,needs_review
dcb35e8adb5606eaee38,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Nabadwip The Schedule,Mayapur- Bamanpukur-I,13,"Mayapur-Bamanpukur-I/IX Mouza- Mollapara, J.L. No. 13 Ghasighata, J.L. No.12 a) Mollapara Purba Para, J.L. No. 13 b) Mollapara Majher Para, J.L. No.13 c) Mollapara Mather Para, J.L. No. 12 Part No- 77/18 Mayapur-Bamanpukur-I/X Mouza- Mollapara, J.L. No. 13 a) Mollapara Dokane Para, J.L. No. 13 b) Mollapara Paschim Para, J.L. No.13 Part No- 77/19","12
13","[""Mayapur-\nBamanpukur-I"", """", """", """", """", ""Mayapur-Bamanpukur-I/IX\nMouza- Mollapara, J.L. No. 13\nGhasighata, J.L. No.12\na) Mollapara Purba Para, J.L. No. 13\nb) Mollapara Majher Para, J.L. No.13\nc) Mollapara Mather Para, J.L. No. 12\nPart No- 77/18\nMayapur-Bamanpukur-I/X\nMouza- Mollapara, J.L. No. 13\na) Mollapara Dokane Para, J.L. No. 13\nb) Mollapara Paschim Para, J.L. No.13\nPart No- 77/19"", ""12\n13"", ""-\n-"", ""12 -Women\n-""]","-
-","12 -Women
-",UR,0,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,e5a749cd04b80ada822983e5805c8b76ac97eb083739de0842a618e6f93ce3e6,6,1,4,"[28.8984, 117.09096, 771.216, 441.60360000000003]",gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch,needs_review
8507f27784073f6d90b6,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Nabadwip The Schedule,Mayapur- Bamanpukur-II,1,"Mayapur-Bamanpukur-II/I Mouza- Sankarpur, J.L. No. 2 Idrakpur, J.L. No.1 a) Sankarpur Purba Para, J.L. No. 2 b) Sankarpur Dakshin Para, J.L. No. 2 c) Idrakpur Paschim Para, J.L. No. 1 Part No- 77/1 Mayapur-Bamanpukur-II/II Mouza- Idrakpur, J.L. No.1 a) Idrakpur Uttar Para, J.L. No. 1 b) Idrakpur Majher Para, J.L. No. 1 Part No- 77/2 Mayapur-Bamanpukur-II/III Mouza- Charkastasali, J.L. No.8 a) Ganjadanga Purba Para, J.L. No. 8 b) Ganjadanga Mahishya Para, J.L. No. 8 c) Ganjadanga Ghosh Para (Uttar), J.L. No. 8 d) Ganjadanga Ghosh Para (Dakshin), J.L. No. 8 Part No- 77/3","1
2
3
4","[""Mayapur-\nBamanpukur-II"", ""10"", ""1"", ""Nil"", ""4"", ""Mayapur-Bamanpukur-II/I\nMouza- Sankarpur, J.L. No. 2\nIdrakpur, J.L. No.1\na) Sankarpur Purba Para, J.L. No. 2\nb) Sankarpur Dakshin Para, J.L. No. 2\nc) Idrakpur Paschim Para, J.L. No. 1\nPart No- 77/1\nMayapur-Bamanpukur-II/II\nMouza- Idrakpur, J.L. No.1\na) Idrakpur Uttar Para, J.L. No. 1\nb) Idrakpur Majher Para, J.L. No. 1\nPart No- 77/2\nMayapur-Bamanpukur-II/III\nMouza- Charkastasali, J.L. No.8\na) Ganjadanga Purba Para, J.L. No. 8\nb) Ganjadanga Mahishya Para, J.L. No. 8\nc) Ganjadanga Ghosh Para (Uttar),\nJ.L. No. 8\nd) Ganjadanga Ghosh Para (Dakshin),\nJ.L. No. 8\nPart No- 77/3"", ""1\n2\n3\n4"", ""-\n-\n-\n-"", ""1 –Women\n-\n-\n4 - Women""]","-
-
-
-","1 –Women
-
-
4 - Women",UR,1,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,e5a749cd04b80ada822983e5805c8b76ac97eb083739de0842a618e6f93ce3e6,7,1,4,"[28.8984, 222.6216, 771.216, 562.674]",gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch,needs_review
6788b371c555c8c28519,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Nabadwip The Schedule,Mayapur- Bamanpukur-II,2,"Mayapur-Bamanpukur-II/I Mouza- Sankarpur, J.L. No. 2 Idrakpur, J.L. No.1 a) Sankarpur Purba Para, J.L. No. 2 b) Sankarpur Dakshin Para, J.L. No. 2 c) Idrakpur Paschim Para, J.L. No. 1 Part No- 77/1 Mayapur-Bamanpukur-II/II Mouza- Idrakpur, J.L. No.1 a) Idrakpur Uttar Para, J.L. No. 1 b) Idrakpur Majher Para, J.L. No. 1 Part No- 77/2 Mayapur-Bamanpukur-II/III Mouza- Charkastasali, J.L. No.8 a) Ganjadanga Purba Para, J.L. No. 8 b) Ganjadanga Mahishya Para, J.L. No. 8 c) Ganjadanga Ghosh Para (Uttar), J.L. No. 8 d) Ganjadanga Ghosh Para (Dakshin), J.L. No. 8 Part No- 77/3","1
2
3
4","[""Mayapur-\nBamanpukur-II"", ""10"", ""1"", ""Nil"", ""4"", ""Mayapur-Bamanpukur-II/I\nMouza- Sankarpur, J.L. No. 2\nIdrakpur, J.L. No.1\na) Sankarpur Purba Para, J.L. No. 2\nb) Sankarpur Dakshin Para, J.L. No. 2\nc) Idrakpur Paschim Para, J.L. No. 1\nPart No- 77/1\nMayapur-Bamanpukur-II/II\nMouza- Idrakpur, J.L. No.1\na) Idrakpur Uttar Para, J.L. No. 1\nb) Idrakpur Majher Para, J.L. No. 1\nPart No- 77/2\nMayapur-Bamanpukur-II/III\nMouza- Charkastasali, J.L. No.8\na) Ganjadanga Purba Para, J.L. No. 8\nb) Ganjadanga Mahishya Para, J.L. No. 8\nc) Ganjadanga Ghosh Para (Uttar),\nJ.L. No. 8\nd) Ganjadanga Ghosh Para (Dakshin),\nJ.L. No. 8\nPart No- 77/3"", ""1\n2\n3\n4"", ""-\n-\n-\n-"", ""1 –Women\n-\n-\n4 - Women""]","-
-
-
-","1 –Women
-
-
4 - Women",UR,0,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,e5a749cd04b80ada822983e5805c8b76ac97eb083739de0842a618e6f93ce3e6,7,1,4,"[28.8984, 222.6216, 771.216, 562.674]",gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch,needs_review
8e799f761e0677c6fe4e,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Nabadwip The Schedule,Mayapur- Bamanpukur-II,3,"Mayapur-Bamanpukur-II/I Mouza- Sankarpur, J.L. No. 2 Idrakpur, J.L. No.1 a) Sankarpur Purba Para, J.L. No. 2 b) Sankarpur Dakshin Para, J.L. No. 2 c) Idrakpur Paschim Para, J.L. No. 1 Part No- 77/1 Mayapur-Bamanpukur-II/II Mouza- Idrakpur, J.L. No.1 a) Idrakpur Uttar Para, J.L. No. 1 b) Idrakpur Majher Para, J.L. No. 1 Part No- 77/2 Mayapur-Bamanpukur-II/III Mouza- Charkastasali, J.L. No.8 a) Ganjadanga Purba Para, J.L. No. 8 b) Ganjadanga Mahishya Para, J.L. No. 8 c) Ganjadanga Ghosh Para (Uttar), J.L. No. 8 d) Ganjadanga Ghosh Para (Dakshin), J.L. No. 8 Part No- 77/3","1
2
3
4","[""Mayapur-\nBamanpukur-II"", ""10"", ""1"", ""Nil"", ""4"", ""Mayapur-Bamanpukur-II/I\nMouza- Sankarpur, J.L. No. 2\nIdrakpur, J.L. No.1\na) Sankarpur Purba Para, J.L. No. 2\nb) Sankarpur Dakshin Para, J.L. No. 2\nc) Idrakpur Paschim Para, J.L. No. 1\nPart No- 77/1\nMayapur-Bamanpukur-II/II\nMouza- Idrakpur, J.L. No.1\na) Idrakpur Uttar Para, J.L. No. 1\nb) Idrakpur Majher Para, J.L. No. 1\nPart No- 77/2\nMayapur-Bamanpukur-II/III\nMouza- Charkastasali, J.L. No.8\na) Ganjadanga Purba Para, J.L. No. 8\nb) Ganjadanga Mahishya Para, J.L. No. 8\nc) Ganjadanga Ghosh Para (Uttar),\nJ.L. No. 8\nd) Ganjadanga Ghosh Para (Dakshin),\nJ.L. No. 8\nPart No- 77/3"", ""1\n2\n3\n4"", ""-\n-\n-\n-"", ""1 –Women\n-\n-\n4 - Women""]","-
-
-
-","1 –Women
-
-
4 - Women",UR,0,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,e5a749cd04b80ada822983e5805c8b76ac97eb083739de0842a618e6f93ce3e6,7,1,4,"[28.8984, 222.6216, 771.216, 562.674]",gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch,needs_review
7d1cc9a9a0bcd591a5ed,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Nabadwip The Schedule,Mayapur- Bamanpukur-II,4,"Mayapur-Bamanpukur-II/I Mouza- Sankarpur, J.L. No. 2 Idrakpur, J.L. No.1 a) Sankarpur Purba Para, J.L. No. 2 b) Sankarpur Dakshin Para, J.L. No. 2 c) Idrakpur Paschim Para, J.L. No. 1 Part No- 77/1 Mayapur-Bamanpukur-II/II Mouza- Idrakpur, J.L. No.1 a) Idrakpur Uttar Para, J.L. No. 1 b) Idrakpur Majher Para, J.L. No. 1 Part No- 77/2 Mayapur-Bamanpukur-II/III Mouza- Charkastasali, J.L. No.8 a) Ganjadanga Purba Para, J.L. No. 8 b) Ganjadanga Mahishya Para, J.L. No. 8 c) Ganjadanga Ghosh Para (Uttar), J.L. No. 8 d) Ganjadanga Ghosh Para (Dakshin), J.L. No. 8 Part No- 77/3","1
2
3
4","[""Mayapur-\nBamanpukur-II"", ""10"", ""1"", ""Nil"", ""4"", ""Mayapur-Bamanpukur-II/I\nMouza- Sankarpur, J.L. No. 2\nIdrakpur, J.L. No.1\na) Sankarpur Purba Para, J.L. No. 2\nb) Sankarpur Dakshin Para, J.L. No. 2\nc) Idrakpur Paschim Para, J.L. No. 1\nPart No- 77/1\nMayapur-Bamanpukur-II/II\nMouza- Idrakpur, J.L. No.1\na) Idrakpur Uttar Para, J.L. No. 1\nb) Idrakpur Majher Para, J.L. No. 1\nPart No- 77/2\nMayapur-Bamanpukur-II/III\nMouza- Charkastasali, J.L. No.8\na) Ganjadanga Purba Para, J.L. No. 8\nb) Ganjadanga Mahishya Para, J.L. No. 8\nc) Ganjadanga Ghosh Para (Uttar),\nJ.L. No. 8\nd) Ganjadanga Ghosh Para (Dakshin),\nJ.L. No. 8\nPart No- 77/3"", ""1\n2\n3\n4"", ""-\n-\n-\n-"", ""1 –Women\n-\n-\n4 - Women""]","-
-
-
-","1 –Women
-
-
4 - Women",UR,1,data/wb/gp_source_search/historical_expansion/nadia_Form_20A1_37b1730e.pdf,e5a749cd04b80ada822983e5805c8b76ac97eb083739de0842a618e6f93ce3e6,7,1,4,"[28.8984, 222.6216, 771.216, 562.674]",gp_without_printed_totals;reservation_totals_mismatch;seat_universe_mismatch,needs_review
